Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[32]     0.0    0.00    0.00   49979         std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_M_set_node(std::deque<int, std::allocator<int> >**) [32]
                0.00    0.00   49979/199929      std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_S_buffer_size() [11]
-----------------------------------------------
                0.00    0.00      78/40322       std::_Deque_iterator<int, int&, int*>::difference_type std::operator-<int, int&, int*>(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [169]
                0.00    0.00   40244/40322       std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [34]
[33]     0.0    0.00    0.00   40322         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [33]
                0.00    0.00   40322/333745      std::__deque_buf_size(unsigned long) [10]
-----------------------------------------------
                0.00    0.00       8/40244       std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [182]
                0.00    0.00      78/40244       void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [167]
                0.00    0.00      78/40244       std::_Deque_iterator<int, int&, int*>::operator--() [127]
                0.00    0.00      78/40244       std::deque<int, std::allocator<int> >::_M_pop_back_aux() [166]
                0.00    0.00   40002/40244       std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [82]
[34]     0.0    0.00    0.00   40244         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [34]
                0.00    0.00   40244/40322       std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [33]
-----------------------------------------------
                0.00    0.00      78/40088       std::deque<int, std::allocator<int> >::max_size() const [164]
                0.00    0.00   40010/40088       std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [38]
[35]     0.0    0.00    0.00   40088         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [35]
-----------------------------------------------
                0.00    0.00   40010/40010       std::allocator<int*>::allocator<int>(std::allocator<int> const&) [39]
[36]     0.0    0.00    0.00   40010         __gnu_cxx::new_allocator<int*>::new_allocator() [36]
-----------------------------------------------
                0.00    0.00   40010/40010       std::allocator<int*>::~allocator() [40]
[37]     0.0    0.00    0.00   40010         __gnu_cxx::new_allocator<int*>::~new_allocator() [37]
-----------------------------------------------
                0.00    0.00   20005/40010       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [74]
                0.00    0.00   20005/40010       std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [73]
[38]     0.0    0.00    0.00   40010         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [38]
                0.00    0.00   40010/40088       std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [35]
                0.00    0.00   40010/40010       std::allocator<int*>::allocator<int>(std::allocator<int> const&) [39]
-----------------------------------------------
                0.00    0.00   40010/40010       std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [38]
[39]     0.0    0.00    0.00   40010         std::allocator<int*>::allocator<int>(std::allocator<int> const&) [39]
                0.00    0.00   40010/40010       __gnu_cxx::new_allocator<int*>::new_allocator() [36]
-----------------------------------------------
                0.00    0.00   20005/40010       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [74]
                0.00    0.00   20005/40010       std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [73]
[40]     0.0    0.00    0.00   40010         std::allocator<int*>::~allocator() [40]
                0.00    0.00   40010/40010       __gnu_cxx::new_allocator<int*>::~new_allocator() [37]
-----------------------------------------------
                0.00    0.00   40002/40002       std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [78]
[41]     0.0    0.00    0.00   40002         std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [41]
-----------------------------------------------
                0.00    0.00   20000/40000       std::vector<int, std::allocator<int> >::begin() [102]
                0.00    0.00   20000/40000       std::vector<int, std::allocator<int> >::end() [101]
[42]     0.0    0.00    0.00   40000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [42]
-----------------------------------------------
                0.00    0.00   10000/40000       fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&) [149]
                0.00    0.00   10000/40000       DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&, std::vector<int, std::allocator<int> >&) [2]
                0.00    0.00   20000/40000       findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [3]
[43]     0.0    0.00    0.00   40000         std::_Bit_reference::operator bool() const [43]
-----------------------------------------------
                0.00    0.00   40000/40000       std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [119]
[44]     0.0    0.00    0.00   40000         std::vector<int, std::allocator<int> >::size() const [44]
-----------------------------------------------
                0.00    0.00   20000/40000       void std::__uninitialized_default_1<false>::__uninit_default<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [158]
                0.00    0.00   20000/40000       void std::_Destroy_aux<false>::__destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [155]
[45]     0.0    0.00    0.00   40000         std::deque<int, std::allocator<int> >* std::__addressof<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >&) [45]
-----------------------------------------------
                0.00    0.00   30079/30079       std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [48]
[46]     0.0    0.00    0.00   30079         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [46]
-----------------------------------------------
                0.00    0.00   30079/30079       std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [49]
[47]     0.0    0.00    0.00   30079         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [47]
                0.00    0.00   30079/50157       __gnu_cxx::new_allocator<int>::max_size() const [26]
-----------------------------------------------
                0.00    0.00   10000/30079       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [92]
                0.00    0.00   20079/30079       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [67]
[48]     0.0    0.00    0.00   30079         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [48]
                0.00    0.00   30079/30079       __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [46]
-----------------------------------------------
                0.00    0.00   10000/30079       std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [121]
                0.00    0.00   20079/30079       std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [66]
[49]     0.0    0.00    0.00   30079         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [49]
                0.00    0.00   30079/30079       __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [47]
-----------------------------------------------
                0.00    0.00       2/30007       std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_initialize_map(unsigned long) [211]
                0.00    0.00       4/30007       std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [182]
                0.00    0.00   10000/30007       std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [119]
                0.00    0.00   20001/30007       std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [82]
[50]     0.0    0.00    0.00   30007         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [50]
-----------------------------------------------
                0.00    0.00   30001/30001       std::allocator<int>::allocator() [53]
[51]     0.0    0.00    0.00   30001         __gnu_cxx::new_allocator<int>::new_allocator() [51]
-----------------------------------------------
                0.00    0.00   30001/30001       std::allocator<int>::~allocator() [54]
[52]     0.0    0.00    0.00   30001         __gnu_cxx::new_allocator<int>::~new_allocator() [52]
-----------------------------------------------
                0.00    0.00   10000/30001       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [122]
                0.00    0.00   20001/30001       std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [78]
[53]     0.0    0.00    0.00   30001         std::allocator<int>::allocator() [53]
                0.00    0.00   30001/30001       __gnu_cxx::new_allocator<int>::new_allocator() [51]
-----------------------------------------------
                0.00    0.00   10000/30001       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [123]
                0.00    0.00   20001/30001       std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [79]
[54]     0.0    0.00    0.00   30001         std::allocator<int>::~allocator() [54]
                0.00    0.00   30001/30001       __gnu_cxx::new_allocator<int>::~new_allocator() [52]
-----------------------------------------------
                0.00    0.00   10000/30001       std::deque<int, std::allocator<int> >::back() [132]
                0.00    0.00   20001/30001       std::deque<int, std::allocator<int> >::~deque() [88]
[55]     0.0    0.00    0.00   30001         std::deque<int, std::allocator<int> >::end() [55]
                0.00    0.00   30001/50002       std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [27]
-----------------------------------------------
                0.00    0.00   30000/30000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [63]
[56]     0.0    0.00    0.00   30000         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [56]
                0.00    0.00   30000/70078       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [14]
                0.00    0.00   30000/70000       operator new(unsigned long, void*) [15]
-----------------------------------------------
                0.00    0.00   10000/30000       fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&) [149]
                0.00    0.00   10000/30000       DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&, std::vector<int, std::allocator<int> >&) [2]
                0.00    0.00   10000/30000       getTranspose(int, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&) [229]
[57]     0.0    0.00    0.00   30000         std::_Deque_iterator<int, int const&, int const*>::operator*() const [57]
-----------------------------------------------
                0.00    0.00   10000/30000       fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&) [149]
                0.00    0.00   10000/30000       DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&, std::vector<int, std::allocator<int> >&) [2]
                0.00    0.00   10000/30000       getTranspose(int, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&) [229]
[58]     0.0    0.00    0.00   30000         std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) const [58]
                0.00    0.00   30000/50000       std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator[](long) const [29]
-----------------------------------------------
                0.00    0.00   10000/30000       fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&) [149]
                0.00    0.00   10000/30000       DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&, std::vector<int, std::allocator<int> >&) [2]
                0.00    0.00   10000/30000       getTranspose(int, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&) [229]
[59]     0.0    0.00    0.00   30000         std::deque<int, std::allocator<int> >::end() const [59]
                0.00    0.00   30000/60000       std::_Deque_iterator<int, int const&, int const*>::_Deque_iterator<std::_Deque_iterator<int, int&, int*>, void>(std::_Deque_iterator<int, int&, int*> const&) [20]
-----------------------------------------------
                0.00    0.00   10000/30000       fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&) [149]
                0.00    0.00   10000/30000       DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&, std::vector<int, std::allocator<int> >&) [2]
                0.00    0.00   10000/30000       getTranspose(int, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&) [229]
[60]     0.0    0.00    0.00   30000         std::deque<int, std::allocator<int> >::begin() const [60]
                0.00    0.00   30000/60000       std::_Deque_iterator<int, int const&, int const*>::_Deque_iterator<std::_Deque_iterator<int, int&, int*>, void>(std::_Deque_iterator<int, int&, int*> const&) [20]
-----------------------------------------------
                0.00    0.00   10000/30000       std::vector<int, std::allocator<int> >::~vector() [141]
                0.00    0.00   20000/30000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [138]
[61]     0.0    0.00    0.00   30000         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [61]
-----------------------------------------------
                0.00    0.00   10000/30000       fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&) [149]
                0.00    0.00   10000/30000       DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&, std::vector<int, std::allocator<int> >&) [2]
                0.00    0.00   10000/30000       getTranspose(int, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&) [229]
[62]     0.0    0.00    0.00   30000         std::_Deque_iterator<int, int const&, int const*>::operator++() [62]
-----------------------------------------------
                0.00    0.00      78/30000       void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [167]
                0.00    0.00   10000/30000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [138]
                0.00    0.00   19922/30000       std::deque<int, std::allocator<int> >::push_back(int const&) [95]
[63]     0.0    0.00    0.00   30000         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [63]
                0.00    0.00   30000/70078       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [14]
                0.00    0.00   30000/30000       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [56]
-----------------------------------------------
                0.00    0.00   10000/30000       void std::deque<int, std::allocator<int> >::emplace_back<int>(int&&) [131]
                0.00    0.00   10000/30000       void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [129]
                0.00    0.00   10000/30000       void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [112]
[64]     0.0    0.00    0.00   30000         int&& std::forward<int>(std::remove_reference<int>::type&) [64]
-----------------------------------------------
                0.00    0.00       1/20081       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [276]
                0.00    0.00       2/20081       std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::deque<int, std::allocator<int> > > const&) [219]
                0.00    0.00      78/20081       std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [165]
                0.00    0.00   20000/20081       std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [96]
[65]     0.0    0.00    0.00   20081         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [65]
-----------------------------------------------
                0.00    0.00      78/20079       void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [167]
                0.00    0.00   20001/20079       std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [80]
[66]     0.0    0.00    0.00   20079         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [66]
                0.00    0.00   20079/333745      std::__deque_buf_size(unsigned long) [10]
                0.00    0.00   20079/30079       std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [49]
-----------------------------------------------
                0.00    0.00      78/20079       std::deque<int, std::allocator<int> >::_M_pop_back_aux() [166]
                0.00    0.00   20001/20079       std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [81]
[67]     0.0    0.00    0.00   20079         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [67]
                0.00    0.00   20079/333745      std::__deque_buf_size(unsigned long) [10]
                0.00    0.00   20079/30079       std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [48]
-----------------------------------------------
                0.00    0.00      78/20079       std::deque<int, std::allocator<int> >::_M_pop_back_aux() [166]
                0.00    0.00   20001/20079       std::deque<int, std::allocator<int> >::~deque() [88]
[68]     0.0    0.00    0.00   20079         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [68]
-----------------------------------------------
                0.00    0.00      78/20078       std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [165]
                0.00    0.00   20000/20078       std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [96]
[69]     0.0    0.00    0.00   20078         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [69]
                0.00    0.00   20078/50157       __gnu_cxx::new_allocator<int>::max_size() const [26]
-----------------------------------------------
                0.00    0.00   20005/20005       std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [75]
[70]     0.0    0.00    0.00   20005         __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [70]
-----------------------------------------------
                0.00    0.00   20005/20005       std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [76]
[71]     0.0    0.00    0.00   20005         __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [71]
                0.00    0.00   20005/20005       __gnu_cxx::new_allocator<int*>::max_size() const [72]
-----------------------------------------------
                0.00    0.00   20005/20005       __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [71]
[72]     0.0    0.00    0.00   20005         __gnu_cxx::new_allocator<int*>::max_size() const [72]
-----------------------------------------------
                0.00    0.00       4/20005       std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [182]
                0.00    0.00   20001/20005       std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [82]
[73]     0.0    0.00    0.00   20005         std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [73]
                0.00    0.00   20005/40010       std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [38]
                0.00    0.00   20005/20005       std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [76]
                0.00    0.00   20005/40010       std::allocator<int*>::~allocator() [40]
-----------------------------------------------
                0.00    0.00       4/20005       std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [182]
                0.00    0.00   20001/20005       std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [84]
[74]     0.0    0.00    0.00   20005         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [74]
                0.00    0.00   20005/40010       std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [38]
                0.00    0.00   20005/40010       std::allocator<int*>::~allocator() [40]
                0.00    0.00   20005/20005       std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [75]
-----------------------------------------------
                0.00    0.00   20005/20005       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [74]
[75]     0.0    0.00    0.00   20005         std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [75]
                0.00    0.00   20005/20005       __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [70]
-----------------------------------------------
                0.00    0.00   20005/20005       std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [73]
[76]     0.0    0.00    0.00   20005         std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [76]
                0.00    0.00   20005/20005       __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [71]
-----------------------------------------------
                0.00    0.00   20002/20002       bool __gnu_cxx::operator!=<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [107]
[77]     0.0    0.00    0.00   20002         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [77]
-----------------------------------------------
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::_Deque_base() [83]
[78]     0.0    0.00    0.00   20001         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [78]
                0.00    0.00   40002/40002       std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [41]
                0.00    0.00   20001/30001       std::allocator<int>::allocator() [53]
-----------------------------------------------
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [84]
[79]     0.0    0.00    0.00   20001         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [79]
                0.00    0.00   20001/30001       std::allocator<int>::~allocator() [54]
-----------------------------------------------
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [82]
[80]     0.0    0.00    0.00   20001         std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [80]
                0.00    0.00   20001/20079       std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [66]
-----------------------------------------------
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [84]
[81]     0.0    0.00    0.00   20001         std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [81]
                0.00    0.00   20001/20079       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [67]
-----------------------------------------------
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::_Deque_base() [83]
[82]     0.0    0.00    0.00   20001         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [82]
                0.00    0.00   40002/333745      std::__deque_buf_size(unsigned long) [10]
                0.00    0.00   40002/40244       std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [34]
                0.00    0.00   20001/30007       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [50]
                0.00    0.00   20001/20005       std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [73]
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [80]
-----------------------------------------------
                0.00    0.00   20001/20001       std::deque<int, std::allocator<int> >::deque() [87]
[83]     0.0    0.00    0.00   20001         std::_Deque_base<int, std::allocator<int> >::_Deque_base() [83]
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [78]
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [82]
-----------------------------------------------
                0.00    0.00   20001/20001       std::deque<int, std::allocator<int> >::~deque() [88]
[84]     0.0    0.00    0.00   20001         std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [84]
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [81]
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [79]
                0.00    0.00   20001/20005       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [74]
-----------------------------------------------
                0.00    0.00   20001/20001       std::deque<int, std::allocator<int> >::~deque() [88]
[85]     0.0    0.00    0.00   20001         std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [85]
-----------------------------------------------
                0.00    0.00   20001/20001       std::deque<int, std::allocator<int> >::~deque() [88]
[86]     0.0    0.00    0.00   20001         std::deque<int, std::allocator<int> >::begin() [86]
                0.00    0.00   20001/50002       std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [27]
-----------------------------------------------
                0.00    0.00       1/20001       std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [274]
                0.00    0.00   20000/20001       void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [103]
[87]     0.0    0.00    0.00   20001         std::deque<int, std::allocator<int> >::deque() [87]
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::_Deque_base() [83]
-----------------------------------------------
                0.00    0.00       1/20001       std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [275]
                0.00    0.00   20000/20001       void std::_Destroy<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*) [106]
[88]     0.0    0.00    0.00   20001         std::deque<int, std::allocator<int> >::~deque() [88]
                0.00    0.00   20001/20079       std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [68]
                0.00    0.00   20001/30001       std::deque<int, std::allocator<int> >::end() [55]
                0.00    0.00   20001/20001       std::deque<int, std::allocator<int> >::begin() [86]
                0.00    0.00   20001/20001       std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [85]
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [84]
-----------------------------------------------
                0.00    0.00   20000/20000       findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [3]
[89]     0.0    0.00    0.00   20000         bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [89]
                0.00    0.00   40000/80000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [13]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >::max_size() const [91]
[90]     0.0    0.00    0.00   20000         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [90]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [119]
[91]     0.0    0.00    0.00   20000         std::vector<int, std::allocator<int> >::max_size() const [91]
